pair_ID	entailment_judgment	label	prediction	prediction_scores	target_scores
5713	ENTAILMENT	1	0	4.9	3.2300315
5714	ENTAILMENT	1	0	4.3	3.560078
5715	CONTRADICTION	2	0	3.8	3.4649215
5716	ENTAILMENT	1	0	4.5	3.2808652
5719	NEUTRAL	0	0	2.8	3.2964761
5720	NEUTRAL	0	0	3.9	3.2785754
5721	NEUTRAL	0	0	3.1	3.2620873
5723	ENTAILMENT	1	0	4.5	3.492528
5724	CONTRADICTION	2	0	3.9	3.419547
5726	CONTRADICTION	2	0	3.7	3.4232972
5727	ENTAILMENT	1	0	4.1	3.6598313
5729	ENTAILMENT	1	0	4.2	3.4839163
5730	NEUTRAL	0	0	3.1	3.414594
5731	ENTAILMENT	1	0	4.2	3.3436608
5734	ENTAILMENT	1	0	4.6	2.9975817
5735	NEUTRAL	0	0	3.0	2.6832213
5738	NEUTRAL	0	0	1.0	2.9063818
5743	ENTAILMENT	1	0	4.9	3.5829356
5746	NEUTRAL	0	0	3.1	3.1353168
5748	NEUTRAL	0	0	2.1	3.207794
5754	NEUTRAL	0	0	2.1	3.4721832
5757	NEUTRAL	0	0	1.7	3.6123805
5759	ENTAILMENT	1	0	4.8	3.2854862
5760	NEUTRAL	0	0	3.4	3.2660935
5763	NEUTRAL	0	0	3.6	3.378279
5766	NEUTRAL	0	0	1.4	3.3095315
5767	NEUTRAL	0	0	1.0	3.4041378
5769	NEUTRAL	0	0	1.0	3.2016761
5771	CONTRADICTION	2	0	3.0	3.28305
5774	NEUTRAL	0	0	4.2	3.488724
5775	NEUTRAL	0	0	3.5	3.2051818
5778	ENTAILMENT	1	0	4.3	3.2204478
5780	NEUTRAL	0	0	2.6	3.7252774
5782	NEUTRAL	0	0	3.915	3.8027897
5783	NEUTRAL	0	0	1.0	3.3029418
5784	NEUTRAL	0	0	1.5	3.7746327
5785	NEUTRAL	0	0	1.0	3.629433
5786	NEUTRAL	0	0	1.0	3.4225934
5789	CONTRADICTION	2	0	3.8	3.1554832
5790	ENTAILMENT	1	0	4.9	3.1642838
5793	NEUTRAL	0	0	3.0	3.0882516
5795	CONTRADICTION	2	0	2.8	3.1749933
5796	ENTAILMENT	1	0	4.7	3.1838129
5798	CONTRADICTION	2	0	4.0	3.4033267
5800	CONTRADICTION	2	0	4.2	3.718032
5802	NEUTRAL	0	0	2.0	3.5085082
5803	NEUTRAL	0	0	2.9	3.4736302
5804	NEUTRAL	0	0	1.6	3.5184898
5805	NEUTRAL	0	0	2.4	3.5431209
5807	NEUTRAL	0	0	2.8	3.287335
5808	ENTAILMENT	1	0	4.4	3.33419
5809	CONTRADICTION	2	0	3.6	3.2599497
5814	NEUTRAL	0	0	1.6	3.31507
5817	NEUTRAL	0	0	4.2	3.1884837
5818	CONTRADICTION	2	0	3.7	3.270472
5827	CONTRADICTION	2	0	2.8	3.2681725
5830	NEUTRAL	0	0	3.1	3.5637755
5831	NEUTRAL	0	0	3.3	3.2710495
5832	NEUTRAL	0	0	3.3	3.279672
5833	NEUTRAL	0	0	3.8	3.5544531
5837	NEUTRAL	0	0	1.3	3.4281447
5838	NEUTRAL	0	0	1.9	3.2425275
5840	NEUTRAL	0	0	1.6	3.2418137
5843	NEUTRAL	0	0	3.3	3.2917905
5844	ENTAILMENT	1	0	4.5	3.3629675
5849	NEUTRAL	0	0	3.8	3.3414173
5854	CONTRADICTION	2	0	4.1	3.5869374
5856	NEUTRAL	0	0	3.4	3.2612698
5858	NEUTRAL	0	0	4.0	3.5791085
5862	ENTAILMENT	1	0	4.7	3.3686988
5863	NEUTRAL	0	0	4.1	3.4963632
5866	ENTAILMENT	1	0	4.4	3.3802426
5868	ENTAILMENT	1	0	4.4	3.3743322
5869	ENTAILMENT	1	0	4.2	3.4781728
5870	NEUTRAL	0	0	3.6	3.506311
5871	ENTAILMENT	1	0	4.5	3.6498864
5873	NEUTRAL	0	0	4.4	3.4201195
5877	ENTAILMENT	1	0	4.7	3.4324288
5878	NEUTRAL	0	0	3.9	3.2397547
5880	ENTAILMENT	1	0	4.6	3.5337048
5881	NEUTRAL	0	0	3.2	3.379235
5884	NEUTRAL	0	0	4.1	3.4156005
5888	NEUTRAL	0	0	4.0	3.7126348
5889	ENTAILMENT	1	0	4.9	3.647256
5891	NEUTRAL	0	0	1.0	3.5376039
5892	NEUTRAL	0	0	1.2	3.5081565
5893	NEUTRAL	0	0	1.0	3.6473124
5896	NEUTRAL	0	0	4.3	3.549066
5897	NEUTRAL	0	0	3.775	3.5486474
5903	NEUTRAL	0	0	3.5	3.5565345
5908	CONTRADICTION	2	0	3.1	3.3359988
5910	NEUTRAL	0	0	3.4	3.2953215
5912	NEUTRAL	0	0	3.2	3.2227726
5913	NEUTRAL	0	0	2.7	3.3585413
5915	NEUTRAL	0	0	2.2	3.4925659
5916	ENTAILMENT	1	0	4.9	3.5018313
5917	CONTRADICTION	2	0	4.0	3.1638572
5921	NEUTRAL	0	0	1.0	3.439506
5925	ENTAILMENT	1	2	4.0	2.947854
5926	NEUTRAL	0	2	3.2	2.9431145
5927	NEUTRAL	0	0	2.8	2.990408
5929	NEUTRAL	0	0	1.7	3.0242054
5932	ENTAILMENT	1	0	4.7	3.3418365
5933	NEUTRAL	0	0	3.3	3.532267
5934	ENTAILMENT	1	0	4.4	3.622645
5935	CONTRADICTION	2	0	3.5	3.6813345
5939	NEUTRAL	0	0	2.4	3.6281664
5940	ENTAILMENT	1	0	4.2	3.4107656
5942	CONTRADICTION	2	0	3.4	3.7696104
5945	NEUTRAL	0	0	3.2	3.6049771
5946	NEUTRAL	0	0	3.6	3.8553562
5949	NEUTRAL	0	0	3.7	3.7867231
5950	NEUTRAL	0	0	2.3	3.7503471
5951	NEUTRAL	0	0	3.1	3.786192
5953	CONTRADICTION	2	0	2.9	3.7838256
5954	ENTAILMENT	1	0	4.5	3.6892853
5957	NEUTRAL	0	0	2.9	3.771698
5958	NEUTRAL	0	0	3.685	3.7740245
5959	NEUTRAL	0	0	3.415	3.7631202
5961	ENTAILMENT	1	0	4.7	3.5215762
5962	NEUTRAL	0	0	2.4	3.3243878
5963	NEUTRAL	0	0	3.4	3.487604
5967	NEUTRAL	0	0	1.7	3.5411515
5969	NEUTRAL	0	0	1.7	3.3495831
5971	NEUTRAL	0	0	1.8	3.5456066
5972	ENTAILMENT	1	0	4.3	3.5701234
5973	NEUTRAL	0	0	4.1	3.5599952
5974	NEUTRAL	0	0	3.3	3.5744197
5980	NEUTRAL	0	0	3.5	3.7507677
5981	NEUTRAL	0	0	1.9	3.776736
5984	NEUTRAL	0	0	3.7	3.62425
5985	ENTAILMENT	1	0	4.9	3.6317306
5993	NEUTRAL	0	0	3.6	3.6282806
5994	ENTAILMENT	1	0	4.4	3.5663073
5995	CONTRADICTION	2	0	3.8	3.5213017
5997	CONTRADICTION	2	0	3.7	3.7312706
5998	NEUTRAL	0	0	3.4	3.7935874
5999	NEUTRAL	0	0	3.4	3.7727292
6002	NEUTRAL	0	0	3.8	3.7379036
6003	ENTAILMENT	1	0	4.9	3.8175015
6004	CONTRADICTION	2	0	4.3	3.775325
6008	NEUTRAL	0	0	3.5	3.7027078
6009	CONTRADICTION	2	0	2.5	3.87841
6010	NEUTRAL	0	0	3.8	3.9048097
6011	CONTRADICTION	2	0	2.7	3.9037275
6012	NEUTRAL	0	0	3.5	3.6508908
6013	NEUTRAL	0	0	3.5	3.9049158
6016	NEUTRAL	0	0	2.4	3.7078555
6018	NEUTRAL	0	0	3.8	3.6579463
6019	NEUTRAL	0	0	4.1	3.6432867
6021	NEUTRAL	0	0	4.3	3.7101586
6023	NEUTRAL	0	0	2.2	3.705254
6024	NEUTRAL	0	0	4.2	3.6380405
6025	ENTAILMENT	1	0	5.0	3.7613125
6026	CONTRADICTION	2	0	3.3	3.7558398
6031	NEUTRAL	0	0	3.7	3.6996946
6033	NEUTRAL	0	0	3.8	3.6981487
6034	ENTAILMENT	1	0	4.6	4.01773
6036	ENTAILMENT	1	0	4.9	3.6740963
6039	NEUTRAL	0	0	3.9	3.8788285
6040	CONTRADICTION	2	0	3.1	3.9791734
6043	NEUTRAL	0	0	2.9	3.7458198
6046	NEUTRAL	0	0	3.0	3.134556
6048	NEUTRAL	0	0	3.0	3.6004064
6049	NEUTRAL	0	0	2.3	3.3722367
6055	NEUTRAL	0	0	3.6	3.8950062
6057	CONTRADICTION	2	0	3.6	3.7711606
6058	NEUTRAL	0	0	2.1	3.744245
6059	NEUTRAL	0	0	2.2	3.6822782
6062	NEUTRAL	0	0	1.7	3.8018699
6063	ENTAILMENT	1	0	4.9	3.5259857
6064	CONTRADICTION	2	0	3.3	3.623192
6066	NEUTRAL	0	0	4.1	3.7525623
6067	NEUTRAL	0	0	2.8	3.7686818
6069	NEUTRAL	0	0	3.1	3.5545235
6070	NEUTRAL	0	0	2.6	3.8381834
6071	NEUTRAL	0	0	4.0	3.7348304
6073	NEUTRAL	0	0	3.4	3.8276634
6074	ENTAILMENT	1	0	4.9	3.4797208
6076	ENTAILMENT	1	0	4.6	3.6055405
6079	CONTRADICTION	2	0	3.9	3.3685434
6081	NEUTRAL	0	0	3.9	3.587591
6087	NEUTRAL	0	0	3.6	3.7487025
6089	NEUTRAL	0	0	3.7	3.7333922
6090	NEUTRAL	0	0	3.4	3.720199
6091	NEUTRAL	0	0	3.6	3.8181133
6094	ENTAILMENT	1	0	4.8	3.5383894
6097	NEUTRAL	0	0	3.0	3.563273
6100	ENTAILMENT	1	0	4.2	3.5871034
6102	NEUTRAL	0	0	3.5	3.5526628
6107	NEUTRAL	0	0	3.4	3.4327867
6110	NEUTRAL	0	0	2.5	3.5901635
6111	NEUTRAL	0	0	3.1	3.7463174
6113	NEUTRAL	0	0	3.0	3.727189
6114	ENTAILMENT	1	0	4.9	3.7248282
6115	NEUTRAL	0	0	4.2	3.687805
6116	ENTAILMENT	1	0	4.8	3.5534837
6118	ENTAILMENT	1	0	3.9	3.667629
6121	NEUTRAL	0	0	3.1	3.73533
6124	CONTRADICTION	2	0	3.3	3.435151
6125	ENTAILMENT	1	0	4.8	3.4045281
6126	CONTRADICTION	2	0	3.8	3.4645052
6129	NEUTRAL	0	0	4.3	3.5083532
6130	NEUTRAL	0	0	2.2	3.3956888
6132	ENTAILMENT	1	0	4.7	3.5130434
6134	NEUTRAL	0	0	3.6	3.343868
6138	NEUTRAL	0	0	3.4	3.4063804
6139	NEUTRAL	0	0	3.8	3.4590747
6140	NEUTRAL	0	0	2.8	3.488293
6141	NEUTRAL	0	0	3.2	3.4186974
6142	NEUTRAL	0	0	3.9	3.4475513
6143	ENTAILMENT	1	0	4.8	3.336568
6148	NEUTRAL	0	0	3.1	3.611126
6149	NEUTRAL	0	0	3.8	3.2998176
6151	NEUTRAL	0	0	3.2	3.29609
6156	NEUTRAL	0	0	2.5	3.6189332
6162	CONTRADICTION	2	0	2.6	3.2310216
6163	ENTAILMENT	1	0	4.6	3.5011024
6165	NEUTRAL	0	0	4.0	3.4956543
6166	NEUTRAL	0	0	3.6	3.4942665
6167	NEUTRAL	0	0	4.0	3.4399843
6168	NEUTRAL	0	0	1.9	3.5184915
6172	NEUTRAL	0	0	3.5	3.6399593
6173	ENTAILMENT	1	0	4.9	3.6159556
6177	NEUTRAL	0	0	3.2	3.3758428
6181	NEUTRAL	0	0	2.7	3.6126487
6182	NEUTRAL	0	0	3.6	3.25742
6184	NEUTRAL	0	0	3.7	3.6574697
6189	NEUTRAL	0	0	3.6	3.560363
6190	NEUTRAL	0	0	2.4	3.680736
6192	ENTAILMENT	1	0	4.4	3.188931
6196	NEUTRAL	0	0	2.3	3.030511
6201	ENTAILMENT	1	0	4.6	3.676967
6204	ENTAILMENT	1	0	4.6	3.3408394
6207	NEUTRAL	0	0	2.4	3.7009525
6210	NEUTRAL	0	0	3.6	3.2856228
6216	ENTAILMENT	1	0	3.8	3.6985574
6217	CONTRADICTION	2	0	3.2	3.523154
6220	ENTAILMENT	1	0	4.0	3.7009091
6221	ENTAILMENT	1	0	4.9	3.5932865
6222	NEUTRAL	0	0	3.5	3.917139
6223	ENTAILMENT	1	0	4.7	3.8206499
6226	NEUTRAL	0	0	3.6	3.8028526
6227	NEUTRAL	0	0	3.2	3.9152112
6229	NEUTRAL	0	0	3.3	3.9156938
6230	ENTAILMENT	1	0	4.5	3.1878703
6235	NEUTRAL	0	0	3.1	2.9996676
6237	NEUTRAL	0	0	3.3	3.8304572
6238	NEUTRAL	0	0	4.1	3.8211474
6240	NEUTRAL	0	0	2.5	3.7888668
6244	NEUTRAL	0	0	2.8	3.743109
6245	NEUTRAL	0	0	3.4	3.6265478
6247	NEUTRAL	0	0	3.4	3.67698
6251	CONTRADICTION	2	0	2.7	3.482646
6252	NEUTRAL	0	0	3.5	3.5417736
6254	NEUTRAL	0	0	3.3	3.5991337
6255	NEUTRAL	0	0	2.8	3.9320543
6256	NEUTRAL	0	0	4.2	3.8554435
6257	CONTRADICTION	2	0	3.4	3.627966
6260	CONTRADICTION	2	0	4.0	3.4490623
6261	ENTAILMENT	1	0	5.0	3.4538252
6262	NEUTRAL	0	0	3.4	3.3571374
6264	NEUTRAL	0	0	3.0	3.448029
6265	ENTAILMENT	1	0	4.4	3.6311066
6268	ENTAILMENT	1	0	4.9	3.6120772
6269	CONTRADICTION	2	0	3.5	3.5943685
6270	ENTAILMENT	1	0	4.3	3.7875078
6271	NEUTRAL	0	0	3.9	3.8025227
6273	NEUTRAL	0	0	3.4	3.7175016
6274	NEUTRAL	0	0	3.9	3.8308609
6275	NEUTRAL	0	0	2.9	3.6732733
6276	NEUTRAL	0	0	3.7	3.6908708
6277	ENTAILMENT	1	0	4.8	3.5479534
6279	ENTAILMENT	1	0	4.6	3.4350781
6281	NEUTRAL	0	0	3.4	3.474605
6282	ENTAILMENT	1	0	4.3	3.602007
6283	NEUTRAL	0	0	3.5	3.6003597
6284	ENTAILMENT	1	0	4.4	3.6851494
6285	NEUTRAL	0	0	3.4	3.5863166
6289	CONTRADICTION	2	0	3.4	3.6862686
6294	NEUTRAL	0	0	3.5	3.5138385
6296	NEUTRAL	0	0	3.2	3.644019
6298	NEUTRAL	0	0	2.6	3.392889
6303	NEUTRAL	0	0	2.8	3.5711157
6304	NEUTRAL	0	0	1.2	3.3278646
6312	NEUTRAL	0	0	2.5	3.6084282
6314	NEUTRAL	0	0	2.8	3.1366854
6320	NEUTRAL	0	0	3.0	3.4687953
6322	NEUTRAL	0	0	2.765	3.490295
6323	NEUTRAL	0	0	3.7	3.4906933
6324	ENTAILMENT	1	0	4.4	3.6588202
6325	CONTRADICTION	2	0	4.2	3.645888
6328	NEUTRAL	0	0	4.1	3.508965
6329	NEUTRAL	0	0	3.4	3.5480978
6331	NEUTRAL	0	0	3.7	3.5546556
6332	CONTRADICTION	2	0	2.5	3.8674412
6339	CONTRADICTION	2	0	3.7	3.7881963
6340	ENTAILMENT	1	0	4.0	3.7731469
6341	NEUTRAL	0	0	3.1	3.6799417
6343	CONTRADICTION	2	0	3.4	3.7715828
6351	NEUTRAL	0	0	3.6	3.4921567
6352	NEUTRAL	0	0	4.0	3.8459737
6354	NEUTRAL	0	0	3.8	3.477549
6355	ENTAILMENT	1	0	4.9	3.5231462
6356	CONTRADICTION	2	0	3.7	3.4211535
6361	NEUTRAL	0	0	3.8	3.7425497
6364	ENTAILMENT	1	0	4.7	3.7078106
6365	NEUTRAL	0	0	3.5	3.6420221
6367	CONTRADICTION	2	0	4.0	3.5796762
6369	NEUTRAL	0	0	3.3	3.6764426
6371	NEUTRAL	0	0	2.9	3.592133
6374	NEUTRAL	0	0	2.8	3.6759999
6376	NEUTRAL	0	0	2.9	3.6438427
6378	CONTRADICTION	2	0	4.1	3.5388718
6379	NEUTRAL	0	0	3.5	3.6046934
6380	NEUTRAL	0	0	2.9	3.708519
6383	NEUTRAL	0	0	2.985	3.5800285
6384	NEUTRAL	0	0	2.6	3.6448083
6388	ENTAILMENT	1	0	4.9	3.8244672
6389	CONTRADICTION	2	0	3.0	3.9191139
6391	NEUTRAL	0	0	2.0	3.920939
6393	NEUTRAL	0	0	2.7	3.940796
6398	NEUTRAL	0	0	4.0	3.7204146
6399	NEUTRAL	0	0	4.2	3.6576073
6400	NEUTRAL	0	0	4.4	3.9718132
6401	NEUTRAL	0	0	3.8	3.5204306
6403	NEUTRAL	0	0	4.1	3.5212526
6406	NEUTRAL	0	0	3.2	3.8140495
6408	NEUTRAL	0	0	3.3	3.287379
6409	NEUTRAL	0	0	2.3	3.803033
6410	NEUTRAL	0	0	2.8	3.242177
6413	NEUTRAL	0	0	2.0	3.3398209
6414	NEUTRAL	0	0	3.9	3.3479712
6415	ENTAILMENT	1	0	5.0	3.5891788
6416	CONTRADICTION	2	0	3.7	3.4875
6418	NEUTRAL	0	0	3.9	3.7571392
6422	NEUTRAL	0	0	2.7	3.517686
6425	NEUTRAL	0	0	3.4	3.521118
6427	CONTRADICTION	2	0	3.6	3.7105207
6428	ENTAILMENT	1	0	5.0	3.611871
6430	NEUTRAL	0	0	2.7	3.5922391
6431	NEUTRAL	0	0	3.4	3.8524415
6433	NEUTRAL	0	0	3.1	3.5717535
6435	NEUTRAL	0	0	3.4	3.7309089
6436	NEUTRAL	0	0	4.1	3.4725516
6437	ENTAILMENT	1	0	4.7	3.61581
6438	CONTRADICTION	2	0	4.1	3.77326
6439	ENTAILMENT	1	0	4.7	3.854287
6440	NEUTRAL	0	0	3.1	3.8320315
6441	NEUTRAL	0	0	3.5	3.8660908
6442	NEUTRAL	0	0	2.3	3.8438954
6445	NEUTRAL	0	0	3.5	3.8636472
6446	ENTAILMENT	1	0	5.0	3.6908555
6449	NEUTRAL	0	0	2.7	3.4720516
6451	NEUTRAL	0	0	3.8	3.6732342
6453	NEUTRAL	0	0	3.1	3.6488361
6455	NEUTRAL	0	0	3.6	3.5880926
6456	NEUTRAL	0	0	4.1	3.5903153
6457	ENTAILMENT	1	0	5.0	3.7544801
6459	NEUTRAL	0	2	4.33	3.413771
6461	NEUTRAL	0	0	3.6	3.4424045
6462	NEUTRAL	0	0	3.4	3.8123083
6464	NEUTRAL	0	0	2.5	3.8206456
6465	NEUTRAL	0	2	3.5	3.3763278
6466	NEUTRAL	0	2	3.0	3.3754194
6472	NEUTRAL	0	0	4.0	3.8394775
6473	NEUTRAL	0	0	3.9	3.7673523
6474	ENTAILMENT	1	0	4.3	3.7614725
6475	NEUTRAL	0	0	3.6	3.8771648
6476	ENTAILMENT	1	0	4.3	3.7684855
6479	ENTAILMENT	1	0	4.3	3.8259676
6481	NEUTRAL	0	0	4.0	3.8613663
6483	NEUTRAL	0	0	4.0	3.8910544
6484	NEUTRAL	0	0	3.6	3.7988696
6485	ENTAILMENT	1	0	4.4	3.7750673
6486	ENTAILMENT	1	0	4.9	3.5878077
6487	NEUTRAL	0	0	3.5	3.5725179
6490	NEUTRAL	0	0	1.6	3.547188
6492	NEUTRAL	0	0	1.9	3.5437043
6493	NEUTRAL	0	0	1.3	3.531905
6494	NEUTRAL	0	0	1.1	3.5337815
6498	CONTRADICTION	2	0	4.2	3.1571882
6501	NEUTRAL	0	0	1.9	3.2304628
6502	NEUTRAL	0	0	1.9	3.4716413
6503	NEUTRAL	0	0	2.2	3.486265
6504	NEUTRAL	0	0	2.185	3.3048098
6505	ENTAILMENT	1	0	3.4	3.4458313
6507	CONTRADICTION	2	0	4.2	3.616125
6509	CONTRADICTION	2	0	4.2	3.7527473
6512	NEUTRAL	0	0	4.0	3.6492023
6515	ENTAILMENT	1	0	4.8	3.754588
6516	CONTRADICTION	2	0	3.7	3.7559783
6518	ENTAILMENT	1	0	4.8	3.8269475
6519	CONTRADICTION	2	0	4.2	3.833344
6520	NEUTRAL	0	0	2.7	3.830955
6522	NEUTRAL	0	0	1.8	3.7358313
6523	NEUTRAL	0	0	2.1	3.7378564
6524	NEUTRAL	0	0	1.9	3.7707047
6525	NEUTRAL	0	0	2.5	3.738111
6526	ENTAILMENT	1	0	4.7	3.6005387
6528	ENTAILMENT	1	0	4.9	3.7161236
6530	NEUTRAL	0	0	3.3	3.510249
6533	NEUTRAL	0	0	2.915	3.558125
6534	ENTAILMENT	1	0	3.8	3.7354696
6537	ENTAILMENT	1	0	4.9	3.7897043
6538	CONTRADICTION	2	0	3.3	3.7318807
6541	ENTAILMENT	1	0	4.535	3.784873
6542	CONTRADICTION	2	0	4.1	3.7873588
6547	CONTRADICTION	2	0	3.7	3.666462
6551	NEUTRAL	0	0	2.8	3.711698
6553	NEUTRAL	0	0	3.4	3.5724947
6556	CONTRADICTION	2	0	3.6	3.2249808
6560	NEUTRAL	0	0	4.0	3.52548
6561	NEUTRAL	0	0	3.6	3.421047
6562	NEUTRAL	0	0	3.2	3.4535728
6564	ENTAILMENT	1	0	3.9	3.8082876
6570	NEUTRAL	0	0	2.75	3.574772
6571	NEUTRAL	0	0	2.4	3.5753138
6573	ENTAILMENT	1	0	3.3	3.5524998
6574	NEUTRAL	0	0	3.2	3.5529861
6581	NEUTRAL	0	0	3.8	3.8433356
6583	NEUTRAL	0	0	3.6	3.6020052
6585	NEUTRAL	0	0	3.0	3.2517235
6586	ENTAILMENT	1	0	4.2	3.5669005
6587	CONTRADICTION	2	0	4.0	3.4222589
6594	NEUTRAL	0	0	3.4	3.6714456
6596	CONTRADICTION	2	0	3.7	3.8828464
6601	NEUTRAL	0	0	3.985	3.8877196
6602	ENTAILMENT	1	0	5.0	3.5500708
6608	NEUTRAL	0	0	3.9	3.6169655
6609	NEUTRAL	0	0	3.3	3.5687757
6611	ENTAILMENT	1	0	4.2	3.701561
6612	CONTRADICTION	2	0	3.5	3.697339
6613	ENTAILMENT	1	0	4.5	3.7882125
6616	NEUTRAL	0	0	2.9	3.6146264
6621	NEUTRAL	0	0	4.0	3.5470328
6622	ENTAILMENT	1	0	4.7	3.7123623
6623	CONTRADICTION	2	0	3.6	3.5961506
6624	NEUTRAL	0	0	3.1	3.5971696
6627	NEUTRAL	0	0	3.1	3.6798847
6628	NEUTRAL	0	0	3.0	3.661072
6629	ENTAILMENT	1	0	4.4	3.6184995
6630	CONTRADICTION	2	0	3.8	3.5978801
6633	NEUTRAL	0	0	2.8	3.8162758
6636	NEUTRAL	0	0	4.4	3.7743633
6637	CONTRADICTION	2	0	4.6	3.6433887
6639	ENTAILMENT	1	0	4.6	3.7815156
6641	CONTRADICTION	2	0	3.885	3.641919
6642	ENTAILMENT	1	0	4.9	3.2358747
6643	CONTRADICTION	2	0	3.2	3.5774493
6645	NEUTRAL	0	0	3.8	3.6611032
6650	NEUTRAL	0	0	2.8	3.1753228
6651	ENTAILMENT	1	0	4.9	3.5643759
6652	NEUTRAL	0	0	4.1	3.565493
6653	NEUTRAL	0	0	3.7	3.6008914
6654	NEUTRAL	0	0	2.15	3.3227115
6655	NEUTRAL	0	0	3.65	3.3158896
6660	ENTAILMENT	1	0	4.565	3.3541167
6661	CONTRADICTION	2	0	3.6	3.4133651
6662	ENTAILMENT	1	0	5.0	3.4669733
6663	CONTRADICTION	2	0	3.7	3.4690723
6666	NEUTRAL	0	0	2.5	3.354984
6667	NEUTRAL	0	0	2.1	3.458156
6668	NEUTRAL	0	0	2.6	3.4582863
6672	CONTRADICTION	2	0	3.6	3.5785596
6676	NEUTRAL	0	0	2.6	3.55577
6677	NEUTRAL	0	0	2.8	3.5219574
6679	NEUTRAL	0	0	4.0	3.4619236
6680	ENTAILMENT	1	0	4.8	3.5038664
6681	CONTRADICTION	2	0	3.8	3.5120397
6682	NEUTRAL	0	0	4.0	3.3905678
6685	NEUTRAL	0	0	3.465	3.485311
6686	NEUTRAL	0	0	3.9	3.5407157
6689	ENTAILMENT	1	0	4.9	3.6188436
6690	CONTRADICTION	2	0	3.1	3.6516068
6691	ENTAILMENT	1	0	3.0	3.7129512
6693	ENTAILMENT	1	0	3.785	3.595511
6699	CONTRADICTION	2	0	2.8	3.7945087
6702	NEUTRAL	0	0	4.1	3.7248034
6703	NEUTRAL	0	0	3.5	3.5944285
6704	NEUTRAL	0	0	3.6	3.5944705
6706	NEUTRAL	0	0	3.6	3.7939985
6707	ENTAILMENT	1	0	4.8	3.7826247
6708	CONTRADICTION	2	0	3.1	3.858211
6710	NEUTRAL	0	0	2.6	3.8069558
6712	NEUTRAL	0	0	2.2	3.824911
6713	NEUTRAL	0	0	3.6	3.8294442
6716	ENTAILMENT	1	0	5.0	3.4569876
6718	NEUTRAL	0	0	2.1	3.802993
6719	NEUTRAL	0	0	4.3	3.6207776
6722	NEUTRAL	0	0	4.0	3.478059
6724	NEUTRAL	0	0	4.5	3.6203718
6726	CONTRADICTION	2	0	3.5	3.6319997
6727	ENTAILMENT	1	0	5.0	3.6952856
6730	NEUTRAL	0	0	3.9	3.750076
6732	NEUTRAL	0	0	3.2	3.7536738
6734	ENTAILMENT	1	0	4.435	3.8486571
6737	CONTRADICTION	2	0	3.5	3.765262
6739	NEUTRAL	0	0	3.365	3.794739
6741	NEUTRAL	0	0	3.4	3.8340147
6743	NEUTRAL	0	0	3.1	3.7476072
6744	NEUTRAL	0	0	3.265	3.7954516
6749	NEUTRAL	0	0	4.3	3.3359168
6751	NEUTRAL	0	0	3.935	3.3474326
6753	ENTAILMENT	1	0	4.5	3.3364491
6755	CONTRADICTION	2	0	3.6	3.8367894
6759	NEUTRAL	0	0	3.3	3.8411136
6763	ENTAILMENT	1	0	4.5	3.5561936
6767	CONTRADICTION	2	0	4.3	3.793128
6774	ENTAILMENT	1	0	5.0	3.7954917
6776	ENTAILMENT	1	0	5.0	3.6620975
6779	NEUTRAL	0	0	2.9	3.793703
6780	NEUTRAL	0	0	2.8	3.9131005
6782	NEUTRAL	0	0	3.0	3.6673243
6783	ENTAILMENT	1	0	4.7	3.5231657
6785	ENTAILMENT	1	0	5.0	3.5150845
6786	CONTRADICTION	2	0	3.6	3.4903913
6787	NEUTRAL	0	0	3.2	3.3086476
6788	NEUTRAL	0	0	2.8	3.3149216
6790	NEUTRAL	0	0	2.8	3.6934745
6792	ENTAILMENT	1	0	4.9	3.3439994
6793	ENTAILMENT	1	0	3.8	3.2599382
6794	ENTAILMENT	1	0	5.0	3.289289
6795	NEUTRAL	0	0	3.4	3.151994
6796	NEUTRAL	0	0	2.7	3.4067354
6797	NEUTRAL	0	0	2.8	3.2640142
6798	NEUTRAL	0	0	3.4	3.2551441
6801	ENTAILMENT	1	0	5.0	3.7611353
6803	NEUTRAL	0	0	3.3	3.7690501
6806	NEUTRAL	0	0	3.4	3.7560725
6807	NEUTRAL	0	0	2.0	3.4079108
6808	NEUTRAL	0	0	3.6	3.6298435
6809	NEUTRAL	0	0	3.0	3.7638042
6811	NEUTRAL	0	0	3.4	3.5116456
6815	NEUTRAL	0	0	3.6	3.8219485
6817	NEUTRAL	0	0	4.0	3.5658174
6818	NEUTRAL	0	0	4.0	3.574656
6820	ENTAILMENT	1	0	4.5	3.5662549
6821	ENTAILMENT	1	0	4.8	3.473539
6823	NEUTRAL	0	0	2.7	3.6791124
6826	NEUTRAL	0	0	3.8	3.4488494
6827	NEUTRAL	0	0	3.8	3.628354
6828	ENTAILMENT	1	0	4.0	3.5110166
6829	NEUTRAL	0	0	3.3	3.396154
6831	NEUTRAL	0	0	3.8	3.6318805
6832	ENTAILMENT	1	0	4.9	3.701915
6835	CONTRADICTION	2	0	3.9	3.577064
6836	NEUTRAL	0	0	3.3	3.6941016
6837	NEUTRAL	0	0	2.8	3.6881156
6838	NEUTRAL	0	0	3.4	3.6120117
6839	NEUTRAL	0	0	2.6	3.7325988
6841	ENTAILMENT	1	0	4.9	3.5691748
6842	NEUTRAL	0	0	3.5	3.5596402
6844	NEUTRAL	0	0	3.5	3.985092
6846	NEUTRAL	0	0	2.3	3.8318307
